currency,details,image,images,ingredients,price,product_description,product_id,product_name,product_url,regular_price,unique_id
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-361-01666700246-mjS638yn.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-361-01666700246-mjS638yn-medium.png",,,1.25,"Bruttogewicht: 1,049 Kilogramm",27-361,"Allzweckreiniger, 1 L",https://www.cleverleben.at/produkt/allzweckreiniger-1-l-27361,1.25,27361
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-360-01183770420-xOBhFRYl.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-360-01183770420-xOBhFRYl-medium.png",,,1.25,Enthält - Ist im Produkt enthalten,27-360,"Glasreiniger, 1l",https://www.cleverleben.at/produkt/glasreiniger-1l-27360,1.25,27360
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20808-0542682138-3c5j_rS5.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20808-0542682138-3c5j_rS5-medium.png",,"Zutaten: Rosinen 44 %, Zucker, Kakaobutter, Kakaomasse, MAGERMILCHPULVER, SÜßMOLKENPULVER, BUTTERREINFETT, Glukosesirup, Emulgator: Lecithine (SOJA), Bourbon Vanilleextrakt.",1.50,Enthält - Ist im Produkt enthalten,27-20808,"Schokolierte Rosinen, 200g",https://www.cleverleben.at/produkt/schokolierte-rosinen-200g-2720808,1.50,2720808
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-19758-01275749759-u9XTHtjq.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-19758-01275749759-u9XTHtjq-medium.png",,"Zutaten: MACADAMIANUSSKERNE (99%), Speisesalz (1%).",2.99,Kann Spuren enthalten von,27-19758,"Macadamianüsse geröstet und gesalzen, 125g",https://www.cleverleben.at/produkt/macadamianuesse-geroestet-und-gesalzen-125g-2719758,2.99,2719758
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-19599-01855186665-tkyEiR4k.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-19599-01855186665-tkyEiR4k-medium.png",,"Zutaten: KASCHUKERNE (33%), ERDNUSSKERNE (32%), Zucker, Honig (3%), Sonnenblumenöl, Verdickungsmittel: Gummi arabicum; Speisesalz (0.8%).",1.99,Enthält - Ist im Produkt enthalten,27-19599,"Cashew Erdnuss Mix mit Honig und Salz, 200g",https://www.cleverleben.at/produkt/cashew-erdnuss-mix-mit-honig-und-salz-200g-2719599,1.99,2719599
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-19339-143517560-feb0yqBn.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-19339-143517560-feb0yqBn-medium.png",,,1.59,Gewicht: -1 000 g,27-19339,"Geriffelte Chips Paprika, 200g",https://www.cleverleben.at/produkt/geriffelte-chips-paprika-200g-2719339,1.59,2719339
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-188-0407294212-m0uQ545S.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-188-0407294212-m0uQ545S-medium.png",,"Zutaten: Maisgriess (58%), gemahlene ERDNÜSSE (33%), Sonnenblumenöl (7%), Salz.",0.99,Kann Spuren enthalten von,27-188,"Erdnussflips, 200g",https://www.cleverleben.at/produkt/erdnussflips-200g-27188,0.99,27188
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1863-01182716196-54JRrm6_.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1863-01182716196-54JRrm6_-medium.png",,"Zutaten: Kartoffeln (64%), pflanzliche Öle [34% (Sonnenblume, Raps in veränderlichen Gewichtsanteilen)], Speisesalz, Antioxidationsmittel: stark tocopherolhaltige Extrakte",1.38,Kann Spuren enthalten von,27-1863,"Chips, gesalzen, 250g",https://www.cleverleben.at/produkt/chips-gesalzen-250g-271863,1.38,271863
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-184-650258029-1lxPr3Hi.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-184-650258029-1lxPr3Hi-medium.png",,"Zutaten: WEIZENMEHL, Zucker, Palmöl, WEIZENSTÄRKE, fettarmes Kakaopulver (5,5%), Glukosesirup, Backtriebmittel: Ammoniumcarbonate, Natriumcarbonate; Speisesalz, Emulgator: Lecithine; Erbsenprotein, Säureregulator: Natriumcarbonate.",1.99,Kann Spuren enthalten von,27-184,"Doppelkekse, 500g",https://www.cleverleben.at/produkt/doppelkekse-500g-27184,1.99,27184
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-18269-1260012182-Ze8gqY33.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-18269-1260012182-Ze8gqY33-medium.png",,"Zutaten: Zucker, Glukosesirup, VOLLMILCHPULVER, SAHNE (4.5%), BUTTER (2.5%).",1.99,Enthält - Ist im Produkt enthalten,27-18269,"Sahne Toffees, 400g",https://www.cleverleben.at/produkt/sahne-toffees-400g-2718269,1.99,2718269
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-18028-865406573-DW_xrrtV.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-18028-865406573-DW_xrrtV-medium.png",,"Zutaten: Maiskörner (72%), Sonnenblumenöl (21%), Speisesalz, Dextrose, LAKTOSE, KÄSEPULVER (Weich-, Hart-, und Schnittkäse) (1,1%), natürliche Aromen (MILCH), BUTTERÖL, Gewürze, Maltodextrin, MILCHEIWEISS.",1.69,Enthält - Ist im Produkt enthalten,27-18028,"Tortilla Chips Nacho Cheese, 300g",https://www.cleverleben.at/produkt/tortilla-chips-nacho-cheese-300g-2718028,1.69,2718028
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-180-0881585882-OSb32pbi.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-180-0881585882-OSb32pbi-medium.png",,,2.49,Enthält - Ist im Produkt enthalten,27-180,"Soft Orange Cake, 300g",https://www.cleverleben.at/produkt/soft-orange-cake-300g-27180,2.49,27180
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-17069-578189892-BNXZiL6h.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-17069-578189892-BNXZiL6h-medium.png",,,1.99,Enthält - Ist im Produkt enthalten,27-17069,"Waffelröllchen Vollmilch, 125g",https://www.cleverleben.at/produkt/waffelroellchen-vollmilch-125g-2717069,1.99,2717069
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16867-922521124-1uUOGQLa.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16867-922521124-1uUOGQLa-medium.png",,"Zutaten: ERDNUSSKERNE (46%), Stärke, WEIZENMEHL, Sonnenblumenöl, Zucker, Speisesalz, modifizierte Stärke, Dextrose, Chilipulver (Chili, Rauch), Zwiebelpulver, natürliches Aroma, Paprikapulver, Tomatenpulver, weißer Pfeffer, Backtriebmittel: Diphosphate, Natriumcarbonate.",1.59,Enthält - Ist im Produkt enthalten,27-16867,"Partynüsse Paprika, 200g",https://www.cleverleben.at/produkt/partynuesse-paprika-200g-2716867,1.59,2716867
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-352-2109397575-BnaKO2O-.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-352-2109397575-BnaKO2O--medium.png",,,0.99,"Bruttogewicht: 1,08 Kilogramm",27-352,"WC Reiniger, 1l",https://www.cleverleben.at/produkt/wc-reiniger-1l-27352,0.99,27352
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-18027-1709878444-eniidAjV.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-18027-1709878444-eniidAjV-medium.png",,"Zutaten: Mais (77%), Sonnenblumenöl (22%), Speisesalz (0.9%).",1.69,"Bruttogewicht: 0,307 Kilogramm",27-18027,"Tortilla Chips Salz, 300g",https://www.cleverleben.at/produkt/tortilla-chips-salz-300g-2718027,1.69,2718027
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-342-1374339185-9ePu9c9n.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-342-1374339185-9ePu9c9n-medium.png",,,0.95,"Bruttogewicht: 2,279 Kilogramm",27-342,"Regeneriersalz für Geschirrspülmaschinen, 2kg",https://www.cleverleben.at/produkt/regeneriersalz-fuer-geschirrspuelmaschinen-2kg-27342,0.95,27342
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24158-351842780-ijWa2JvM.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24158-351842780-ijWa2JvM-medium.png",,,1.15,"Bruttogewicht: 1,08 Kilogramm",27-24158,"Geschirrspülmittel Citrus-Frische, 1L",https://www.cleverleben.at/produkt/geschirrspuelmittel-citrusfrische-1l-2724158,1.15,2724158
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23916-0732688322-ylLLSXf8.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23916-0732688322-ylLLSXf8-medium.png",,,1.29,"Bruttogewicht: 0,87 Kilogramm",27-23916,"Edelstahl Reiniger, 4 Stück",https://www.cleverleben.at/produkt/edelstahl-reiniger-4-stueck-2723916,1.29,2723916
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23367-01397951937-qldv44YV.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23367-01397951937-qldv44YV-medium.png",,,7.99,"Bruttogewicht: 0,44 Kilogramm",27-23367,"Einweghandschuhe Nitril Größe L, 100 Stück",https://www.cleverleben.at/produkt/einweghandschuhe-nitril-groesse-l-100-stueck-2723367,7.99,2723367
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23366-0175957644-Cm8JXmOO.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23366-0175957644-Cm8JXmOO-medium.png",,,7.99,"Bruttogewicht: 0,41 Kilogramm",27-23366,"Einweghandschuhe Nitril Größe M, 100 Stück",https://www.cleverleben.at/produkt/einweghandschuhe-nitril-groesse-m-100-stueck-2723366,7.99,2723366
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23345-104358476-c8tWqlQJ.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23345-104358476-c8tWqlQJ-medium.png",,,1.99,"Bruttogewicht: 1,141 Kilogramm",27-23345,"Rohrreiniger, 1 l",https://www.cleverleben.at/produkt/rohrreiniger-1-l-2723345,1.99,2723345
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21971-01343509444-gQvyxfmz.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21971-01343509444-gQvyxfmz-medium.png",,,1.15,Bruttogewicht: 136 Kilogramm,27-21971,"Duftsteinchen Lemon, 2 x 48 g",https://www.cleverleben.at/produkt/duftsteinchen-lemon-2-x-48-g-2721971,1.15,2721971
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21364-2132486147-Jrswr4wv.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21364-2132486147-Jrswr4wv-medium.png",,,1.15,"Bruttogewicht: 0,291 Kilogramm",27-21364,"Spülmaschinen Pfleger, 250ml",https://www.cleverleben.at/produkt/spuelmaschinen-pfleger-250ml-2721364,1.15,2721364
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20073-0309397412-W2pVpFra.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20073-0309397412-W2pVpFra-medium.png",,,1.85,"Bruttogewicht: 0,405 Kilogramm",27-20073,"Allzwecktücher pure Frische, 80 Stück",https://www.cleverleben.at/produkt/allzwecktuecher-pure-frische-80-stueck-2720073,1.85,2720073
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-19827-1328648816-M6-n0n8s.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-19827-1328648816-M6-n0n8s-medium.png",,,1.85,Nettogehalt: 80 Stueck,27-19827,"Allzwecktücher Citrus, 80 Stück",https://www.cleverleben.at/produkt/allzwecktuecher-citrus-80-stueck-2719827,1.85,2719827
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-187-147311840-ybuNOPyt.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-187-147311840-ybuNOPyt-medium.png",,,0.99,"Bruttogewicht: 0,185 Kilogramm",27-187,"WC-Beckensteine, 4 Stück",https://www.cleverleben.at/produkt/wcbeckensteine-4-stueck-27187,0.99,27187
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-17209-0667386715-GXaTs7hL.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-17209-0667386715-GXaTs7hL-medium.png",,,0.89,"Bruttogewicht: 0,111 Kilogramm",27-17209,"Brillenputztücher, 52 Stück",https://www.cleverleben.at/produkt/brillenputztuecher-52-stueck-2717209,0.89,2717209
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16557-0659102337-coo5Rzi9.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16557-0659102337-coo5Rzi9-medium.png",,,1.15,"Bruttogewicht: 0,141 Kilogramm",27-16557,"Duft-Steinchen Lilie, 2 x 48g",https://www.cleverleben.at/produkt/duftsteinchen-lilie-2-x-48g-2716557,1.15,2716557
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16555-1083405623-eZkT3DDZ.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16555-1083405623-eZkT3DDZ-medium.png",,,1.15,Enthält - Ist im Produkt enthalten,27-16555,"Duft-Steinchen Ocean, 2 x 48g",https://www.cleverleben.at/produkt/duftsteinchen-ocean-2-x-48g-2716555,1.15,2716555
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16176-1743645108-bcIa7AN2.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16176-1743645108-bcIa7AN2-medium.png",,,1.49,"Bruttogewicht: 0,071 Kilogramm",27-16176,"Microfasertücher, 3 Stück",https://www.cleverleben.at/produkt/microfasertuecher-3-stueck-2716176,1.49,2716176
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1434-01939196635-47prJfoF.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1434-01939196635-47prJfoF-medium.png",,,2.99,Enthält - Ist im Produkt enthalten,27-1434,"2-Phasen-Tabs, 60 Stk",https://www.cleverleben.at/produkt/2phasentabs-60-stk-271434,2.99,271434
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1433-1368644358-29H6nD--.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1433-1368644358-29H6nD---medium.png",,,3.79,Enthält - Ist im Produkt enthalten,27-1433,"12-in-1-Tabs, 40 Stück",https://www.cleverleben.at/produkt/12in1tabs-40-stueck-271433,3.79,271433
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-12559-1883636324-fpEN5asl.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-12559-1883636324-fpEN5asl-medium.png",,,0.99,"Bruttogewicht: 0,05 Kilogramm",27-12559,"Microfaser-Schwammtücher, 3 Stück",https://www.cleverleben.at/produkt/microfaserschwammtuecher-3-stueck-2712559,0.99,2712559
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-11507-0952915436-ces8M7TP.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-11507-0952915436-ces8M7TP-medium.png",,,0.95,"Bruttogewicht: 0,542 Kilogramm",27-11507,"Geschirrspülmittel mit Granatapfelduft, 500ml",https://www.cleverleben.at/produkt/geschirrspuelmittel-mit-granatapfelduft-500ml-2711507,0.95,2711507
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-538-01428162366-GBzb3oRj.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-538-01428162366-GBzb3oRj-medium.png",,,1.66,"Bruttogewicht: 0,52 Kilogramm",27-538,"Feuchtes Toilettenpapier Kamille, 70Stk",https://www.cleverleben.at/produkt/feuchtes-toilettenpapier-kamille-70stk-27538,1.66,27538
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-523-1482284670-r2i57Df-.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-523-1482284670-r2i57Df--medium.png",,,2.64,"Bruttogewicht: 0,868 Kilogramm",27-523,"Küchenrollen, 4Stk",https://www.cleverleben.at/produkt/kuechenrollen-4stk-27523,2.64,27523
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-5076-0341138049-2YdjskjA.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-5076-0341138049-2YdjskjA-medium.png",,,0.69,"Bruttogewicht: 0,15 Kilogramm",27-5076,"Servietten creme, 30 Stück",https://www.cleverleben.at/produkt/servietten-creme-30-stueck-275076,0.69,275076
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-4621-385754289-rAL7RiwC.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-4621-385754289-rAL7RiwC-medium.png",,,1.25,"Bruttogewicht: 0,282 Kilogramm",27-4621,"Taschentücher Box, 100 Stück",https://www.cleverleben.at/produkt/taschentuecher-box-100-stueck-274621,1.25,274621
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-4068-1378249250-kUIYWoVs.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-4068-1378249250-kUIYWoVs-medium.png",,,0.79,"Bruttogewicht: 0,005 Kilogramm",27-4068,"Servietten, 100 Stück",https://www.cleverleben.at/produkt/servietten-100-stueck-274068,0.79,274068
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-4123-0590351574-ocLEZfP4.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-4123-0590351574-ocLEZfP4-medium.png",,,0.69,"Bruttogewicht: 0,15 Kilogramm",27-4123,"Servietten sonnengelb, 30 Stück",https://www.cleverleben.at/produkt/servietten-sonnengelb-30-stueck-274123,0.69,274123
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3857-0709144003-SyHTwSGS.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3857-0709144003-SyHTwSGS-medium.png",,,4.39,"Bruttogewicht: 1,376 Kilogramm",27-3857,"Toilettenpapier supersoft, 10 x 220 Blatt",https://www.cleverleben.at/produkt/toilettenpapier-supersoft-10-x-220-blatt-273857,4.39,273857
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-304-0583194221-H3NadTee.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-304-0583194221-H3NadTee-medium.png",,,3.73,"Bruttogewicht: 1,317 Kilogramm",27-304,"Toilettenpapier supersoft, 10 x 220 Blatt",https://www.cleverleben.at/produkt/toilettenpapier-supersoft-10-x-220-blatt-27304,3.73,27304
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-300-980505022-bPNIhfyD.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-300-980505022-bPNIhfyD-medium.png",,,0.77,"Bruttogewicht: 0,202 Kilogramm",27-300,"Taschentücher 3-lagig, 102 Stk",https://www.cleverleben.at/produkt/taschentuecher-3lagig-102-stk-27300,0.77,27300
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23856-843313961-mjCL0fGn.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23856-843313961-mjCL0fGn-medium.png",,,3.79,"Bruttogewicht: 1,131 Kilogramm",27-23856,"Allzweckrolle, 1 x 350 Blatt",https://www.cleverleben.at/produkt/allzweckrolle-1-x-350-blatt-2723856,3.79,2723856
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20742-679262117-UbtKurei.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20742-679262117-UbtKurei-medium.png",,,1.66,Enthält - Ist im Produkt enthalten,27-20742,"Feuchtes Toilettenpapier Aloe Vera, 70 Tücher",https://www.cleverleben.at/produkt/feuchtes-toilettenpapier-aloe-vera-70-tuecher-2720742,1.66,2720742
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-167-0202996730-LMPsVTMP.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-167-0202996730-LMPsVTMP-medium.png",,,2.65,"Bruttogewicht: 0,788 Kilogramm",27-167,"Taschentücher, 30 x 10Stk",https://www.cleverleben.at/produkt/taschentuecher-30-x-10stk-27167,2.65,27167
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1395-01833544468-4VD9CdmR.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1395-01833544468-4VD9CdmR-medium.png",,,0.69,"Bruttogewicht: 0,15 Kilogramm",27-1395,Servietten weiß,https://www.cleverleben.at/produkt/servietten-weiss-271395,0.69,271395
